15:22:04   28.05.2013              Programm Climap                 MeteoSchweiz
Zeitangaben in UTC 0040 (UTC)  =  01:40 Uhr Winterzeit  =  02:40 Uhr Sommerzeit
Auswahlperiode: 01.01.1998 00:00  -  31.12.2012 23:50 UTC 32767 -> Keine Angabe
Anzahl Stationen  1
    32	Payerne                  490 m.?.M.	562150/ 184855
Anzahl Parameter  3
   211  Lufttemperatur 2 m über Boden; Tagesmittel  [°C]
   224  Globalstrahlung; Tagesmittel  [W/m²]
   237  Niederschlag; Kalendertag  [mm]

  STA JAHR MO TG HH MM   211   224   237
   32 1999  5 21  0  0  12.1    98   0.1 
   32 1999  5 22  0  0  12.8    71   2.9 
   32 1999  5 23  0  0  13.6   227   0.0 
   32 1999  5 24  0  0  16.7   302   0.0 
   32 1999  5 25  0  0  17.4   252   0.0 
   32 1999  5 26  0  0  17.2   308   0.0 
   32 1999  5 27  0  0  19.7   302   0.0 
   32 1999  5 28  0  0  20.0   260   0.0 
   32 1999  5 29  0  0  19.9   260   0.0 
   32 1999  5 30  0  0  21.2   286   0.0 
   32 1999  5 31  0  0  18.5   164   3.9 
   32 1999  6  1  0  0  19.2   202   0.6 
   32 1999  6  2  0  0  18.4   206  14.6 
   32 1999  6  3  0  0  17.3   294   5.8 
   32 1999  6  4  0  0  14.2   213   6.8 
   32 1999  6  5  0  0  13.0   118   2.0 
   32 1999  6  6  0  0  11.4   105  15.7 
   32 1999  6  7  0  0  13.4   208   8.4 
   32 1999  6  8  0  0  12.9   152  11.1 
   32 1999  6  9  0  0  14.8   320   0.0 
   32 1999  6 10  0  0  13.0    94   6.9 
   32 1999  6 11  0  0  15.2   310   0.1 
   32 1999  6 12  0  0  15.1   270   0.0 
   32 1999  6 13  0  0  15.9   283   2.7 
   32 1999  6 14  0  0  14.8   158   0.2 
   32 1999  6 15  0  0  16.5   136   0.0 
   32 1999  6 16  0  0  17.4   302   0.0 
   32 1999  6 17  0  0  18.1   298   0.0 
   32 1999  6 18  0  0  17.3   231   0.0 
   32 1999  6 19  0  0  15.3   330   0.0 
   32 1999  6 20  0  0  15.5   274   0.0 
   32 1999  6 21  0  0  12.9   189  12.1 
   32 1999  6 22  0  0  12.3   318   0.0 
   32 1999  6 23  0  0  13.7   333   0.0 
   32 1999  6 24  0  0  16.0   342   0.0 
   32 1999  6 25  0  0  18.0   333   0.0 
   32 1999  6 26  0  0  15.9    84   3.7 
   32 1999  6 27  0  0  17.5   262  12.0 
   32 1999  6 28  0  0  15.6   266   2.1 
   32 1999  6 29  0  0  16.2   188   0.0 
   32 1999  6 30  0  0  17.8   160   0.0 
   32 1999  7  1  0  0  18.8   321   0.0 
   32 1999  7  2  0  0  20.7   327   0.0 
   32 1999  7  3  0  0  22.7   306   0.0 
   32 1999  7  4  0  0  22.9   295  10.5 
   32 1999  7  5  0  0  20.8   265  25.2 
   32 1999  7  6  0  0  16.1   129  10.3 
   32 1999  7  7  0  0  16.3   192   2.6 
   32 1999  7  8  0  0  16.7   267   0.0 
   32 1999  7  9  0  0  17.0   269   0.0 
   32 1999  7 10  0  0  17.7   194   0.8 
   32 1999  7 11  0  0  19.2   255   0.0 
   32 1999  7 12  0  0  19.3   143   0.3 
   32 1999  7 13  0  0  20.7   247   9.9 
   32 1999  7 14  0  0  18.7   221  14.5 
   32 1999  7 15  0  0  19.1   254   0.0 
   32 1999  7 16  0  0  18.7   299   0.0 
   32 1999  7 17  0  0  19.4   317   0.0 
   32 1999  7 18  0  0  21.1   251   0.0 
   32 1999  7 19  0  0  19.9   209   3.4 
   32 1999  7 20  0  0  21.5   236   0.0 
   32 1999  7 21  0  0  21.3   242   0.0 
   32 1999  7 22  0  0  17.6   124   0.0 
   32 1999  7 23  0  0  14.6   200   0.0 
   32 1999  7 24  0  0  16.0   311   0.0 
   32 1999  7 25  0  0  17.7   315   0.0 
   32 1999  7 26  0  0  19.7   308   0.0 
   32 1999  7 27  0  0  21.5   266   1.4 
   32 1999  7 28  0  0  19.9   167   1.5 
   32 1999  7 29  0  0  20.8   268   0.0 
   32 1999  7 30  0  0  19.6   299   0.0 
   32 1999  7 31  0  0  18.6   240   0.0 
   32 1999  8  1  0  0  19.7   287   0.0 
   32 1999  8  2  0  0  20.1   275   0.0 
   32 1999  8  3  0  0  20.4   189   3.5 
   32 1999  8  4  0  0  19.7   117   0.2 
   32 1999  8  5  0  0  21.0   168   0.1 
   32 1999  8  6  0  0  21.7   252  10.2 
   32 1999  8  7  0  0  20.6   268   0.0 
   32 1999  8  8  0  0  20.9   204  13.2 
   32 1999  8  9  0  0  21.1   225  12.0 
   32 1999  8 10  0  0  18.8   152  24.3 
   32 1999  8 11  0  0  17.0   140   4.6 
   32 1999  8 12  0  0  15.5   151   0.0 
   32 1999  8 13  0  0  15.8   234   0.0 
   32 1999  8 14  0  0  17.1   129   0.0 
   32 1999  8 15  0  0  18.6   185   1.5 
   32 1999  8 16  0  0  15.6    34  12.1 
   32 1999  8 17  0  0  16.9   108   0.3 
   32 1999  8 18  0  0  16.8   112   3.1 
   32 1999  8 19  0  0  16.9   169   8.0 
   32 1999  8 20  0  0  15.0   196  13.0 
   32 1999  8 21  0  0  15.6   259   0.0 
   32 1999  8 22  0  0  16.0   252   0.0 
   32 1999  8 23  0  0  16.6   147   0.3 
   32 1999  8 24  0  0  20.5   233   0.1 
   32 1999  8 25  0  0  21.4   207   0.0 
   32 1999  8 26  0  0  19.4    52   1.4 
   32 1999  8 27  0  0  19.7   180   0.0 
   32 1999  8 28  0  0  18.6   136   0.8 
   32 1999  8 29  0  0  18.0   201   0.0 
   32 1999  8 30  0  0  16.3   222   0.0 
   32 1999  8 31  0  0  16.9   236   0.0 
   32 1999  9  1  0  0  17.5   228   0.0 
   32 1999  9  2  0  0  16.7   237   0.0 
   32 1999  9  3  0  0  15.8   238   0.0 
   32 1999  9  4  0  0  16.2   199   0.0 
   32 1999  9  5  0  0  17.1   211   0.0 
   32 1999  9  6  0  0  16.6   114   0.1 
   32 1999  9  7  0  0  17.9   173   0.0 
   32 1999  9  8  0  0  17.6   216   0.0 
   32 1999  9  9  0  0  18.2   214   0.0 
   32 1999  9 10  0  0  17.6   210   0.0 
   32 1999  9 11  0  0  18.7   200   0.0 
   32 1999  9 12  0  0  19.4   201   0.0 
   32 1999  9 13  0  0  19.8   204   0.0 
   32 1999  9 14  0  0  19.0   165   0.0 
   32 1999  9 15  0  0  18.5   160   1.4 
   32 1999  9 16  0  0  16.4   102   3.4 
   32 1999  9 17  0  0  16.3   114   0.0 
   32 1999  9 18  0  0  15.2   121   0.0 
   32 1999  9 19  0  0  13.6    57   0.0 
   32 1999  9 20  0  0  14.6    56   4.5 
   32 1999  9 21  0  0  14.9   147   3.5 
   32 1999  9 22  0  0  15.7   152   0.1 
   32 1999  9 23  0  0  17.5   116  13.4 
   32 1999  9 24  0  0  17.8   161  13.4 
   32 1999  9 25  0  0  15.9    32  60.2 
   32 1999  9 26  0  0  14.1    62   6.6 
   32 1999  9 27  0  0  13.9   110   0.3 
   32 1999  9 28  0  0  13.9   100   6.5 
   32 1999  9 29  0  0  15.1    48   0.3 
   32 1999  9 30  0  0  13.4    36  14.6 
   32 1999 10  1  0  0  13.1   128   2.2 
   32 1999 10  2  0  0  14.0    95   0.2 
   32 1999 10  3  0  0  10.4    17  24.8 
   32 1999 10  4  0  0   8.0    64   2.3 
   32 1999 10  5  0  0   7.1    61   1.8 
   32 1999 10  6  0  0   7.1   154   0.0 
   32 1999 10  7  0  0   5.7   149   0.0 
   32 1999 10  8  0  0   8.6   144   0.4 
   32 1999 10  9  0  0  10.3    71   0.0 
   32 1999 10 10  0  0   9.8   135   0.0 
   32 1999 10 11  0  0   9.7    83   0.0 
   32 1999 10 12  0  0   9.9    48   0.0 
   32 1999 10 13  0  0  10.9    51   0.0 
   32 1999 10 14  0  0  10.9    67   0.0 
   32 1999 10 15  0  0   9.5    56   0.0 
   32 1999 10 16  0  0   9.0    54   0.0 
   32 1999 10 17  0  0   8.3    53   0.0 
   32 1999 10 18  0  0   4.3    23   0.0 
   32 1999 10 19  0  0   5.2    40  12.2 
   32 1999 10 20  0  0   6.8    39   0.0 
   32 1999 10 21  0  0   8.4    49   0.0 
   32 1999 10 22  0  0   8.5    58   0.6 
   32 1999 10 23  0  0  10.1    76  12.7 
   32 1999 10 24  0  0   7.8    31  33.5 
   32 1999 10 25  0  0   9.6    22  20.1 
   32 1999 10 26  0  0  11.0    99   0.0 
   32 1999 10 27  0  0   7.8    56   0.0 
   32 1999 10 28  0  0   9.3    92   0.1 
   32 1999 10 29  0  0  12.8    82   0.0 
   32 1999 10 30  0  0  11.8    38   1.8 
   32 1999 10 31  0  0  11.9   100   9.4 
   32 1999 11  1  0  0   8.4    96   0.0 
   32 1999 11  2  0  0  10.6    13  11.9 
   32 1999 11  3  0  0   9.0    24   9.0 
   32 1999 11  4  0  0   7.9    44   0.0 
   32 1999 11  5  0  0   9.8    72   0.0 
   32 1999 11  6  0  0   7.1    24  12.8 
   32 1999 11  7  0  0   4.8    69   0.0 
   32 1999 11  8  0  0   4.0    90   0.0 
   32 1999 11  9  0  0   5.3    30   0.2 
   32 1999 11 10  0  0   4.9    35   2.1 
   32 1999 11 11  0  0   3.6    17   0.0 
   32 1999 11 12  0  0   2.9    26   0.0 
   32 1999 11 13  0  0   2.4    24   0.0 
   32 1999 11 14  0  0   2.1    30   0.0 
   32 1999 11 15  0  0   2.3    20   0.0 
   32 1999 11 16  0  0   2.3    21   0.5 
   32 1999 11 17  0  0   0.3    30   3.2 
   32 1999 11 18  0  0   0.7    26   5.5 
   32 1999 11 19  0  0  -0.3    31   0.4 
   32 1999 11 20  0  0  -2.6    80   0.0 
   32 1999 11 21  0  0  -3.4    19   0.0 
   32 1999 11 22  0  0  -2.4    67   0.0 
   32 1999 11 23  0  0  -0.4    22   0.3 
   32 1999 11 24  0  0   0.5    68   0.0 
   32 1999 11 25  0  0  -0.3    21   0.0 
   32 1999 11 26  0  0  -0.8    36   0.0 
   32 1999 11 27  0  0  -0.7    59   0.0 
   32 1999 11 28  0  0  -1.5    32   0.0 
   32 1999 11 29  0  0  -2.5    28   0.0 
   32 1999 11 30  0  0  -2.3    30   0.0 
   32 1999 12  1  0  0   1.1    66   0.0 
   32 1999 12  2  0  0   5.7    41   0.0 
   32 1999 12  3  0  0   4.9    68   0.0 
   32 1999 12  4  0  0   6.1    34   3.1 
   32 1999 12  5  0  0   0.9    28   0.1 
   32 1999 12  6  0  0  -1.9    45   0.0 
   32 1999 12  7  0  0   2.5    68   0.0 
   32 1999 12  8  0  0   7.1    58   0.0 
   32 1999 12  9  0  0   6.4    22   2.7 
   32 1999 12 10  0  0   4.0    33   2.9 
   32 1999 12 11  0  0   3.2    17   2.7 
   32 1999 12 12  0  0   7.0    14   4.0 
   32 1999 12 13  0  0   3.2    45   0.8 
   32 1999 12 14  0  0   3.5    11   2.1 
   32 1999 12 15  0  0  -0.2    43   0.0 
   32 1999 12 16  0  0  -2.0    26   0.0 
   32 1999 12 17  0  0  -2.7    54   0.0 
   32 1999 12 18  0  0   3.5    17   3.2 
   32 1999 12 19  0  0   5.9    28   8.2 
   32 1999 12 20  0  0  -1.4    38   0.0 
   32 1999 12 21  0  0  -3.0    58   0.0 
   32 1999 12 22  0  0  -4.6    59   0.0 
   32 1999 12 23  0  0  -1.9    38   0.0 
   32 1999 12 24  0  0   3.0    47   0.0 
   32 1999 12 25  0  0   7.3     9   5.3 
   32 1999 12 26  0  0   7.4    30  16.8 
   32 1999 12 27  0  0   3.7    20  16.1 
   32 1999 12 28  0  0   1.4    15   7.5 
   32 1999 12 29  0  0   0.4    24   0.2 
   32 1999 12 30  0  0  -1.4    66   0.0 
   32 1999 12 31  0  0  -0.9    30   0.0 
   32 2000  1  1  0  0   0.9    42   0.0 
   32 2000  1  2  0  0   1.3    44   0.0 
   32 2000  1  3  0  0   1.1    55   0.0 
   32 2000  1  4  0  0  -0.5    32   0.2 
   32 2000  1  5  0  0   3.9    32   0.1 
   32 2000  1  6  0  0   2.7    22   0.0 
   32 2000  1  7  0  0   1.8    38   0.0 
   32 2000  1  8  0  0   1.5    35   0.0 
   32 2000  1  9  0  0   2.7    34   0.0 
   32 2000  1 10  0  0   3.0    15   0.4 
   32 2000  1 11  0  0   2.2    12   0.0 
   32 2000  1 12  0  0   0.7    56   0.0 
   32 2000  1 13  0  0  -0.4    69   0.0 
   32 2000  1 14  0  0  -2.4    71   0.0 
   32 2000  1 15  0  0  -2.5    27   0.0 
   32 2000  1 16  0  0  -1.9    22   0.0 
   32 2000  1 17  0  0  -1.5    72   0.0 
   32 2000  1 18  0  0   1.8    34   0.0 
   32 2000  1 19  0  0   0.9    73   0.0 
   32 2000  1 20  0  0  -1.7    78   0.0 
   32 2000  1 21  0  0   0.0    30   0.0 
   32 2000  1 22  0  0   0.1    19   0.7 
   32 2000  1 23  0  0   0.1    27   0.3 
   32 2000  1 24  0  0  -3.4    84   0.1 
   32 2000  1 25  0  0  -7.8    52   0.0 
   32 2000  1 26  0  0  -9.3    67   0.0 
   32 2000  1 27  0  0  -5.6    71   0.0 
   32 2000  1 28  0  0  -4.1    45   0.0 
   32 2000  1 29  0  0   3.6    16   0.7 
   32 2000  1 30  0  0   7.2    18   2.3 
   32 2000  1 31  0  0   6.0    75   0.0 
   32 2000  2  1  0  0   0.7    45   0.0 
   32 2000  2  2  0  0   3.8    12   3.8 
   32 2000  2  3  0  0   3.4   101   0.0 
   32 2000  2  4  0  0   1.0   102   0.0 
   32 2000  2  5  0  0   2.5    96   0.0 
   32 2000  2  6  0  0   3.6    83   0.0 
   32 2000  2  7  0  0   6.9    29   0.0 
   32 2000  2  8  0  0   7.7    34  14.6 
   32 2000  2  9  0  0   4.6    41   1.2 
   32 2000  2 10  0  0   3.5   113   0.2 
   32 2000  2 11  0  0   3.9    22   6.8 
   32 2000  2 12  0  0   2.8    40   0.0 
   32 2000  2 13  0  0   4.2    31   1.7 
   32 2000  2 14  0  0   4.9   113   0.0 
   32 2000  2 15  0  0   6.6    52   1.9 
   32 2000  2 16  0  0   4.1    36  10.8 
   32 2000  2 17  0  0   0.8    60   1.8 
   32 2000  2 18  0  0   2.5    41   8.6 
   32 2000  2 19  0  0   4.4    62   8.4 
   32 2000  2 20  0  0   1.5    45   0.0 
   32 2000  2 21  0  0   0.0   134   0.0 
   32 2000  2 22  0  0  -0.1   136   0.0 
   32 2000  2 23  0  0   0.5   137   0.0 
   32 2000  2 24  0  0   1.6    51   0.1 
   32 2000  2 25  0  0   6.6    55   0.8 
   32 2000  2 26  0  0   5.9    72   0.0 
   32 2000  2 27  0  0   4.9   101   0.0 
   32 2000  2 28  0  0   8.5   144   0.2 
   32 2000  3  1  0  0   4.9    26  15.7 
   32 2000  3  2  0  0   2.7   143   0.5 
   32 2000  3  3  0  0   5.3   124   0.0 
   32 2000  3  4  0  0   4.2   120   5.0 
   32 2000  3  5  0  0   1.1   174   0.0 
   32 2000  3  6  0  0   2.1   170   0.0 
   32 2000  3  7  0  0   4.6   118   0.0 
   32 2000  3  8  0  0   7.4   138   0.5 
   32 2000  3  9  0  0  13.0   132   0.0 
   32 2000  3 10  0  0   9.8   121   0.0 
   32 2000  3 11  0  0  10.4   154   0.0 
   32 2000  3 12  0  0   9.0   165   0.0 
   32 2000  3 13  0  0   7.0   175   0.0 
   32 2000  3 14  0  0   9.6   100   3.9 
   32 2000  3 15  0  0   5.0    84   0.2 
   32 2000  3 16  0  0   3.7    87   0.0 
   32 2000  3 17  0  0   6.6    64   0.0 
   32 2000  3 18  0  0   6.5    32   0.0 
   32 2000  3 19  0  0   6.0   128   0.0 
   32 2000  3 20  0  0   4.8   197   0.0 
   32 2000  3 21  0  0   4.6   196   0.0 
   32 2000  3 22  0  0   7.2   195   0.0 
   32 2000  3 23  0  0   6.8    72   0.0 
   32 2000  3 24  0  0   8.2   121   0.0 
   32 2000  3 25  0  0   9.4   190   0.0 
   32 2000  3 26  0  0   6.7    95   0.7 
   32 2000  3 27  0  0   3.4    92   0.2 
   32 2000  3 28  0  0   4.2   112   0.8 
   32 2000  3 29  0  0   4.5    56   0.0 
   32 2000  3 30  0  0   4.9    84   0.0 
   32 2000  3 31  0  0   7.1   175   0.0 
   32 2000  4  1  0  0   5.5   106   0.7 
   32 2000  4  2  0  0   5.7   205   0.0 
   32 2000  4  3  0  0   9.1   110   0.0 
   32 2000  4  4  0  0   8.8   178   2.3 
   32 2000  4  5  0  0   7.1    48   3.9 
   32 2000  4  6  0  0   4.6    48   0.0 
   32 2000  4  7  0  0   5.2   246   0.0 
   32 2000  4  8  0  0   6.6   245   0.0 
   32 2000  4  9  0  0   7.2   140   0.0 
   32 2000  4 10  0  0  10.1   182   0.0 
   32 2000  4 11  0  0   8.5    72  22.1 
   32 2000  4 12  0  0   6.3   137   9.3 
   32 2000  4 13  0  0   7.3    89   9.7 
   32 2000  4 14  0  0  11.5   253   0.0 
   32 2000  4 15  0  0   9.4   190   3.0 
   32 2000  4 16  0  0   6.9   101   0.0 
   32 2000  4 17  0  0   8.0    55   1.0 
   32 2000  4 18  0  0   7.2   124   0.0 
   32 2000  4 19  0  0   7.9   172   0.0 
   32 2000  4 20  0  0  10.0   271   0.0 
   32 2000  4 21  0  0  14.3   265   0.0 
   32 2000  4 22  0  0  15.3   254   0.0 
   32 2000  4 23  0  0  11.6   108  19.7 
   32 2000  4 24  0  0   8.1   117   3.0 
   32 2000  4 25  0  0   9.8   252   0.0 
   32 2000  4 26  0  0  14.1   267   0.0 
   32 2000  4 27  0  0  13.4   140   0.0 
   32 2000  4 28  0  0  13.4   184   0.0 
   32 2000  4 29  0  0  11.3    95   0.0 
   32 2000  4 30  0  0  13.8   281   0.0 
   32 2000  5  1  0  0  15.6   276   0.0 
   32 2000  5  2  0  0  15.4   261   0.0 
   32 2000  5  3  0  0  15.1   246   0.1 
   32 2000  5  4  0  0  15.1   196   1.4 
   32 2000  5  5  0  0  15.2   226   5.5 
   32 2000  5  6  0  0  14.4   153   0.0 
   32 2000  5  7  0  0  16.1   246   3.3 
   32 2000  5  8  0  0  16.4   227   0.1 
   32 2000  5  9  0  0  17.2   279   0.0 
   32 2000  5 10  0  0  19.0   280   0.0 
   32 2000  5 11  0  0  18.0   287  32.0 
   32 2000  5 12  0  0  14.9   167   1.2 
   32 2000  5 13  0  0  15.3   256   0.0 
   32 2000  5 14  0  0  17.2   276   0.0 
   32 2000  5 15  0  0  18.4   294   0.0 
   32 2000  5 16  0  0  19.9   303   0.0 
   32 2000  5 17  0  0  16.7   174   3.3 
   32 2000  5 18  0  0  13.1   161   4.3 
   32 2000  5 19  0  0  11.4   206   0.6 
   32 2000  5 20  0  0  12.2   260   0.0 
   32 2000  5 21  0  0  12.5   270   3.5 
   32 2000  5 22  0  0  12.3   301   0.0 
   32 2000  5 23  0  0  13.0   328   0.0 
   32 2000  5 24  0  0  16.6   314   0.0 
   32 2000  5 25  0  0  15.7    73   0.0 
   32 2000  5 26  0  0  18.0   295   0.0 
   32 2000  5 27  0  0  11.8   142  19.4 
   32 2000  5 28  0  0  12.1    81   4.2 
   32 2000  5 29  0  0  12.5   207   1.4 
   32 2000  5 30  0  0  11.5    68   9.5 
   32 2000  5 31  0  0  14.3   160   9.8 
   32 2000  6  1  0  0  16.2   331   0.0 
   32 2000  6  2  0  0  18.9   305   0.0 
   32 2000  6  3  0  0  20.4   273  10.9 
   32 2000  6  4  0  0  21.1   309   2.6 
   32 2000  6  5  0  0  18.3   203  21.2 
   32 2000  6  6  0  0  13.2    81   2.6 
   32 2000  6  7  0  0  14.6   336   0.0 
   32 2000  6  8  0  0  16.5   329   0.0 
   32 2000  6  9  0  0  20.3   313   0.0 
   32 2000  6 10  0  0  20.5   251   0.0 
   32 2000  6 11  0  0  17.3   101   6.1 
   32 2000  6 12  0  0  16.8   168   0.5 
   32 2000  6 13  0  0  19.1   224   5.7 
   32 2000  6 14  0  0  19.0   270   0.2 
   32 2000  6 15  0  0  19.6   333   0.0 
   32 2000  6 16  0  0  17.7   332   0.0 
   32 2000  6 17  0  0  16.9   343   0.0 
   32 2000  6 18  0  0  18.4   331   0.0 
   32 2000  6 19  0  0  20.4   302   0.0 
   32 2000  6 20  0  0  22.5   324   0.0 
   32 2000  6 21  0  0  23.1   326   0.0 
   32 2000  6 22  0  0  20.2   182   0.0 
   32 2000  6 23  0  0  17.5   194   0.0 
   32 2000  6 24  0  0  14.5   108   0.0 
   32 2000  6 25  0  0  13.3   199   0.2 
   32 2000  6 26  0  0  14.5   313   0.0 
   32 2000  6 27  0  0  15.6   303   0.0 
   32 2000  6 28  0  0  15.8   103   7.7 
   32 2000  6 29  0  0  17.5   306   0.0 
   32 2000  6 30  0  0  17.5   305   0.0 
   32 2000  7  1  0  0  20.7   268   0.0 
   32 2000  7  2  0  0  22.8   302   0.0 
   32 2000  7  3  0  0  18.7   123  24.5 
   32 2000  7  4  0  0  18.7   276  20.3 
   32 2000  7  5  0  0  18.6   275   0.0 
   32 2000  7  6  0  0  19.3   322   0.0 
   32 2000  7  7  0  0  20.1   203   0.4 
   32 2000  7  8  0  0  14.6   142   2.9 
   32 2000  7  9  0  0  13.3    92   1.8 
   32 2000  7 10  0  0  13.8    43  40.9 
   32 2000  7 11  0  0  12.3   151   1.8 
   32 2000  7 12  0  0  12.5   180   1.7 
   32 2000  7 13  0  0  13.0   194   2.2 
   32 2000  7 14  0  0  12.5    51  20.9 
   32 2000  7 15  0  0  11.3   155   0.1 
   32 2000  7 16  0  0  11.7   192   5.1 
   32 2000  7 17  0  0  13.5   329   0.0 
   32 2000  7 18  0  0  15.6   308   0.0 
   32 2000  7 19  0  0  16.9   308   0.0 
   32 2000  7 20  0  0  16.4   304   0.0 
   32 2000  7 21  0  0  17.7   319   0.0 
   32 2000  7 22  0  0  18.9   304   0.0 
   32 2000  7 23  0  0  19.2   164   0.2 
   32 2000  7 24  0  0  17.6   111   4.6 
   32 2000  7 25  0  0  18.5   219   1.4 
   32 2000  7 26  0  0  18.3   198   1.3 
   32 2000  7 27  0  0  18.7   198  11.9 
   32 2000  7 28  0  0  16.2   174   5.6 
   32 2000  7 29  0  0  14.4    98  19.4 
   32 2000  7 30  0  0  16.4   301   0.0 
   32 2000  7 31  0  0  17.4   308   0.0 
   32 2000  8  1  0  0  20.4   301   0.0 
   32 2000  8  2  0  0  18.3   100   3.5 
   32 2000  8  3  0  0  16.2    49   0.1 
   32 2000  8  4  0  0  16.2   281   0.0 
   32 2000  8  5  0  0  14.2    54  11.5 
   32 2000  8  6  0  0  16.1   161   3.2 
   32 2000  8  7  0  0  17.2   268   0.0 
   32 2000  8  8  0  0  18.1   218   0.0 
   32 2000  8  9  0  0  19.4   283   0.0 
   32 2000  8 10  0  0  20.6   262   0.0 
   32 2000  8 11  0  0  21.0   275   0.0 
   32 2000  8 12  0  0  21.9   270   0.0 
   32 2000  8 13  0  0  20.8   262   0.0 
   32 2000  8 14  0  0  21.5   252   0.0 
   32 2000  8 15  0  0  22.0   228   0.0 
   32 2000  8 16  0  0  21.9   267   0.0 
   32 2000  8 17  0  0  21.7   188   3.3 
   32 2000  8 18  0  0  20.2   156   2.3 
   32 2000  8 19  0  0  22.2   228   0.0 
   32 2000  8 20  0  0  23.3   236   0.0 
   32 2000  8 21  0  0  17.2   114  36.3 
   32 2000  8 22  0  0  16.6   250   0.1 
   32 2000  8 23  0  0  18.3   242   0.0 
   32 2000  8 24  0  0  20.4   258   0.0 
   32 2000  8 25  0  0  20.2   258   0.0 
   32 2000  8 26  0  0  20.2   220   0.0 
   32 2000  8 27  0  0  16.5    63   9.4 
   32 2000  8 28  0  0  16.2   247   0.0 
   32 2000  8 29  0  0  16.2   228   0.0 
   32 2000  8 30  0  0  14.9    57   0.3 
   32 2000  8 31  0  0  15.2    68  11.9 
   32 2000  9  1  0  0  17.4   232   0.3 
   32 2000  9  2  0  0  15.0   141   4.9 
   32 2000  9  3  0  0  13.7   124   4.8 
   32 2000  9  4  0  0  12.6   189   0.6 
   32 2000  9  5  0  0  12.3   238   0.0 
   32 2000  9  6  0  0  13.4   156   2.4 
   32 2000  9  7  0  0  15.0   206   0.6 
   32 2000  9  8  0  0  13.3   232   0.0 
   32 2000  9  9  0  0  15.5   219   0.0 
   32 2000  9 10  0  0  16.7   219   0.0 
   32 2000  9 11  0  0  17.6   211   0.0 
   32 2000  9 12  0  0  18.7   170   0.0 
   32 2000  9 13  0  0  19.4   191   0.1 
   32 2000  9 14  0  0  18.3   178   0.0 
   32 2000  9 15  0  0  19.9   190   0.0 
   32 2000  9 16  0  0  16.7    97   0.3 
   32 2000  9 17  0  0  13.7   193   0.0 
   32 2000  9 18  0  0  13.1   207   0.0 
   32 2000  9 19  0  0  14.9   187   1.8 
   32 2000  9 20  0  0  13.6    29  28.7 
   32 2000  9 21  0  0  12.1   143   0.3 
   32 2000  9 22  0  0  12.8   188   0.0 
   32 2000  9 23  0  0  12.5   191   0.0 
   32 2000  9 24  0  0  13.2   143   0.0 
   32 2000  9 25  0  0  14.9   120   0.0 
   32 2000  9 26  0  0  14.7   158   0.0 
   32 2000  9 27  0  0  16.4   153   0.0 
   32 2000  9 28  0  0  15.5   160   0.0 
   32 2000  9 29  0  0  15.3   126   0.0 
   32 2000  9 30  0  0  13.5    36  13.5 
   32 2000 10  1  0  0  13.6   123  11.7 
   32 2000 10  2  0  0  11.4    95   0.0 
   32 2000 10  3  0  0  10.9    86   1.5 
   32 2000 10  4  0  0  10.5   154   0.0 
   32 2000 10  5  0  0  11.6    76   3.4 
   32 2000 10  6  0  0   9.3   115   0.1 
   32 2000 10  7  0  0   6.9   148   0.0 
   32 2000 10  8  0  0   6.8   128   7.9 
   32 2000 10  9  0  0   9.6    80   0.6 
   32 2000 10 10  0  0   8.9   104  11.7 
   32 2000 10 11  0  0   9.3    20  32.1 
   32 2000 10 12  0  0  10.4    58  10.3 
   32 2000 10 13  0  0   9.7    37  11.9 
   32 2000 10 14  0  0  11.3    21   3.6 
   32 2000 10 15  0  0  11.8    25   4.5 
   32 2000 10 16  0  0  11.4    94   0.4 
   32 2000 10 17  0  0  11.4    84   0.0 
   32 2000 10 18  0  0  11.0   111   0.0 
   32 2000 10 19  0  0  10.6    44   0.1 
   32 2000 10 20  0  0   9.6    69   0.0 
   32 2000 10 21  0  0   9.2    56   0.1 
   32 2000 10 22  0  0   9.7    69   0.1 
   32 2000 10 23  0  0   9.9    50   0.0 
   32 2000 10 24  0  0  11.2    24   4.0 
   32 2000 10 25  0  0  11.7   111   0.0 
   32 2000 10 26  0  0  12.6    34   1.2 
   32 2000 10 27  0  0  10.7    95   0.0 
   32 2000 10 28  0  0   8.0    73   0.0 
   32 2000 10 29  0  0  10.6    34   1.8 
   32 2000 10 30  0  0  12.4    77   0.0 
   32 2000 10 31  0  0   8.3    36  17.9 
   32 2000 11  1  0  0   9.4   102   0.1 
   32 2000 11  2  0  0   8.6    41   0.0 
   32 2000 11  3  0  0   7.2     9  23.0 
   32 2000 11  4  0  0   6.8    90   2.4 
   32 2000 11  5  0  0   4.7   101   0.0 
   32 2000 11  6  0  0   5.7    16  13.9 
   32 2000 11  7  0  0   8.3    65   0.0 
   32 2000 11  8  0  0   7.3    92   0.0 
   32 2000 11  9  0  0   7.2    55   0.0 
   32 2000 11 10  0  0   6.1    60   0.0 
   32 2000 11 11  0  0   3.3    93   0.0 
   32 2000 11 12  0  0   3.6    46   0.0 
   32 2000 11 13  0  0   6.9    37   1.9 
   32 2000 11 14  0  0   5.6    10  23.7 
   32 2000 11 15  0  0   4.0    49   0.0 
   32 2000 11 16  0  0   3.8    26   0.0 
   32 2000 11 17  0  0   3.3    12   9.5 
